time in seconds,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Rcarz
4.624815,842490977,-119.7851791,-4.410212517,38.74356461,1.014577627,-8.562457085,-5.281611919,2.263491869,4.121446133,-9.41272068,1025.194824
4.633148,842499310,-119.7945404,-4.503243923,38.73310089,0.93277365,-8.689253807,-5.216330528,0.575308561,5.626205921,-9.566430092,1024.994263
4.641481,842507643,-119.8038025,-4.599906921,38.71804047,0.836351991,-8.78772068,-5.149311543,0.377771586,6.306750298,-9.702134132,1024.796143
4.649814,842515976,-119.8166122,-4.699258327,38.70687485,0.807700038,-8.784115791,-5.05437994,0.1459371,6.067077637,-10.18593597,1024.597412
4.658147,842524309,-119.8303986,-4.783166885,38.70556259,0.745920718,-8.789148331,-4.91546154,-0.033810791,4.122419357,-9.190182686,1024.396362
4.66648,842532642,-119.8353271,-4.856169701,38.71467209,0.658684254,-8.922245026,-4.992074966,1.294838071,2.392817736,-8.645137787,1024.192505
4.674813,842540975,-119.8310242,-4.9221735,38.73284149,0.579090774,-8.861365318,-4.951324463,2.33349514,1.032881141,-8.484458923,1023.985596
4.683146,842549308,-119.8234024,-4.988216877,38.74954605,0.796045542,-8.763934135,-5.170302868,2.877695084,1.19642818,-8.37045002,1023.776794
4.691479,842557641,-119.8189392,-5.063979149,38.75411987,0.851157606,-8.799813271,-5.242800236,2.21851325,3.024388552,-8.691296577,1023.566101
4.699812,842565974,-119.8168869,-5.141129017,38.75334167,0.732268751,-8.822309494,-5.062688828,2.029070377,3.665282011,-8.494194031,1023.354065
4.708145,842574307,-119.8084869,-5.210375309,38.7572403,0.730421305,-8.853058815,-4.973120213,2.684307814,2.705695868,-7.973147869,1023.139954
4.716478,842582640,-119.8021774,-5.271139145,38.76691055,0.766759455,-8.841499329,-5.00940752,2.6533916,1.603540897,-7.409892082,1022.923218
4.724811,842590973,-119.7929153,-5.330265999,38.77848053,0.864252388,-8.90798378,-5.076140881,2.871599674,1.304648399,-7.375261307,1022.703796
4.733144,842599306,-119.7828598,-5.381223679,38.79323959,0.852866948,-8.83846283,-4.973511696,3.15924716,0.492728263,-6.690413475,1022.481934
4.741477,842607639,-119.7696609,-5.42795229,38.80714798,0.914079547,-8.852241516,-5.103069782,3.373868942,0.321266532,-6.224362373,1022.258789
4.74981,842615972,-119.7586517,-5.476363659,38.8178215,0.918234646,-8.687925339,-5.101799965,3.228789568,0.763086379,-6.182635307,1022.035461
4.758143,842624305,-119.7512054,-5.521166325,38.82183838,0.91735518,-8.764019966,-5.139604092,2.572092295,1.230085373,-5.435674191,1021.812195
4.766476,842632638,-119.7431335,-5.567118168,38.82479858,0.840886414,-8.64543438,-5.059545994,2.78976202,1.41542995,-5.47373724,1021.58844
4.774809,842640971,-119.7361832,-5.613054276,38.83084488,0.960267365,-8.675491333,-5.114345074,2.538204432,1.086338282,-5.674373627,1021.363159
4.783142,842649304,-119.7312775,-5.659790039,38.8365097,0.988859355,-8.6498909,-5.138128757,2.441817522,1.179573774,-5.717532635,1021.135193
4.791475,842657637,-119.7284775,-5.707304955,38.83737946,1.028844118,-8.521618843,-5.146411419,1.978405356,1.715577602,-5.533827782,1020.903442
4.799808,842665970,-119.7336121,-5.742116451,38.84552765,0.841359735,-8.540600777,-4.947730541,1.267840624,0.215556607,-4.618938446,1020.666504
4.808141,842674303,-119.7262115,-5.770539284,38.85827637,0.795918882,-8.697760582,-5.0842309,2.674574375,-0.650883317,-4.246327877,1020.422607
4.816474,842682636,-119.7163849,-5.801186562,38.870224,0.80887413,-8.584527016,-5.061422825,3.112116814,-0.433264822,-4.416611671,1020.170471
4.824807,842690969,-119.7076035,-5.833914757,38.8819313,0.827988327,-8.613721848,-5.049722672,2.82951498,-0.290388584,-4.634614468,1019.908936
4.83314,842699302,-119.6956253,-5.874557495,38.89382935,0.854908526,-8.701443672,-5.103995323,3.367234468,0.164558649,-5.454679012,1019.637085
4.841473,842707635,-119.696991,-5.923981667,38.90026855,1.111815572,-8.646390915,-5.172002316,1.549315333,1.248373747,-6.063759804,1019.353882
4.849806,842715968,-119.7056351,-5.976554871,38.89767838,1.135320306,-8.683836937,-5.164576054,0.717057645,2.379139662,-5.844015598,1019.058838
4.858139,842724301,-119.7165527,-6.025278568,38.89668655,0.963406205,-8.733362198,-5.017907143,0.311507523,1.979045391,-5.550886631,1018.751953
4.866472,842732634,-119.7230301,-6.068168163,38.90597153,0.974354208,-8.759815216,-5.038361073,1.125886559,0.57497555,-5.53316164,1018.434143
4.874805,842740967,-119.7223129,-6.105665684,38.92292786,0.972663164,-8.686729431,-5.028211594,1.933119059,-0.548042119,-5.441897869,1018.106079
4.883138,842749300,-119.7231064,-6.137953281,38.94800949,0.934624076,-8.656352997,-4.997304916,2.012676954,-1.703525782,-5.369998932,1017.767761
4.891471,842757633,-119.7212067,-6.171886444,38.97481918,0.938124478,-8.740867615,-5.1219244,2.205936193,-1.779728413,-5.653625011,1017.419189
4.899804,842765966,-119.7277832,-6.211375713,38.99743652,0.99003911,-8.572339058,-5.090575695,1.28976655,-1.008432627,-5.968552589,1017.060303
4.908137,842774299,-119.7430801,-6.256673336,39.01271057,1.007207036,-8.536898613,-5.121754169,-0.005532675,0.093351088,-6.156228542,1016.691589
4.91647,842782632,-119.7622223,-6.30710268,39.0231514,0.895519495,-8.591708183,-5.103738785,-0.372763932,0.91190505,-6.386806488,1016.314026
4.924803,842790965,-119.7797165,-6.356495857,39.03791809,0.856702745,-8.564735413,-4.987277031,-0.270998597,0.392858326,-6.550840378,1015.928894
4.933136,842799298,-119.7922592,-6.401101589,39.05926132,0.871473551,-8.724125862,-4.984978199,0.564448059,-0.564588964,-6.430683613,1015.537231
4.941469,842807631,-119.7991028,-6.441810608,39.08776093,0.914927483,-8.608482361,-4.944872379,1.194173932,-1.542770863,-6.458731174,1015.140747
4.949802,842815964,-119.8094559,-6.475673676,39.12381744,0.979612231,-8.737442017,-5.009077549,1.027348518,-2.714980841,-6.17728281,1014.740356
4.958135,842824297,-119.816597,-6.516224384,39.15581131,1.035047531,-8.760936737,-5.178929806,1.20885098,-1.912384272,-6.650505543,1014.337158
4.966468,842832630,-119.8334579,-6.564762115,39.18378448,1.172487736,-8.726307869,-5.119749069,0.145578504,-1.017551184,-7.238788128,1013.931396
4.974801,842840963,-119.8535538,-6.617558002,39.20689011,1.200711608,-8.804929733,-5.095860004,-0.459980488,-0.257064462,-7.397135258,1013.52301
4.983134,842849296,-119.8765869,-6.667770386,39.23102951,1.101037621,-8.745253563,-5.022621155,-0.645914257,-0.514564395,-7.184357643,1013.111938
4.991467,842857629,-119.9002533,-6.716270447,39.26050949,1.161978483,-8.874511719,-5.099150181,-0.793477774,-1.166574717,-7.328718662,1012.698059
4.9998,842865962,-119.9323425,-6.767079353,39.29176712,1.25542891,-8.540325165,-5.155181885,-1.629654765,-1.188577533,-7.659708023,1012.280334
5.008133,842874295,-119.9725647,-6.819379807,39.32254028,1.255868196,-8.626832008,-5.223787785,-2.756014824,-1.066166878,-7.800558567,1011.858093
5.016466,842882628,-120.0088577,-6.871278763,39.35325623,1.095155716,-8.665164948,-5.142900944,-2.134204149,-1.060839415,-7.742774963,1011.430115
5.024799,842890961,-120.0347824,-6.917178154,39.38668823,1.038431406,-8.749274254,-5.100394249,-0.996624291,-1.714027882,-7.292681217,1010.995605
5.033132,842899294,-120.0500031,-6.962085724,39.42169571,1.138178349,-8.686475754,-5.124714851,0.462759614,-1.915791273,-7.272010326,1010.553467
5.041465,842907627,-120.0611038,-7.001748562,39.45209122,1.179259777,-8.531713486,-5.094391823,0.743414819,-1.772325873,-6.463573456,1010.101318
5.049798,842915960,-120.0780487,-7.033790588,39.48577118,1.179815412,-8.735619545,-5.022681236,0.242938221,-2.54869318,-5.859154224,1009.636047
5.058131,842924293,-120.0845108,-7.058783054,39.51694489,1.141781211,-8.729632378,-5.013516903,1.316610217,-2.730759382,-4.987680912,1009.154175
5.066464,842932626,-120.0835114,-7.07481432,39.54601669,1.069705248,-8.754114151,-5.033707619,2.329832077,-3.035030842,-3.918004513,1008.652466
5.074797,842940959,-120.0751266,-7.086704254,39.57406616,1.097778201,-8.617381096,-5.095477581,3.053382874,-3.195298672,-3.440247774,1008.128296
5.08313,842949292,-120.0632629,-7.103637218,39.59102631,1.05801487,-8.702889442,-5.192517281,3.452683449,-1.735825419,-3.293760061,1007.580017
5.091463,842957625,-120.0527191,-7.128705978,39.60349274,1.02766335,-8.612279892,-5.056063652,3.084581375,-0.799599588,-3.877431393,1007.006775
5.099796,842965958,-120.0436935,-7.149157047,39.61402893,0.974377036,-8.732476234,-5.011795521,3.019752264,-0.86068958,-3.2759583,1006.40918
5.108129,842974291,-120.0314407,-7.162953377,39.63050842,0.937277198,-8.716760635,-4.883468628,3.349099636,-1.890279412,-2.945355654,1005.788208
5.116462,842982624,-120.0191803,-7.169333935,39.65815735,1.005450249,-8.722776413,-4.947471619,3.663693905,-3.47195816,-2.836879015,1005.145447
5.124795,842990957,-120.00457,-7.176159859,39.69064713,1.077077508,-8.747418404,-5.027644157,3.873807669,-3.959935427,-3.175447941,1004.482483
5.133128,842999290,-119.9948807,-7.1839571,39.72533035,1.172275543,-8.761378288,-5.102822304,3.459625244,-4.107934475,-3.399265051,1003.801575
5.141461,843007623,-119.9880676,-7.197494507,39.7615509,1.157774329,-8.616894722,-5.022953033,2.99293375,-3.943772554,-4.092232227,1003.104675
5.149794,843015956,-119.98703,-7.214107513,39.79576874,1.22887218,-8.765435219,-5.126178741,2.416818619,-3.53289485,-4.291435242,1002.393738
5.158127,843024289,-119.9803238,-7.233819485,39.82802963,1.227526903,-8.587966919,-5.054367542,2.924544096,-3.165817499,-4.499089718,1001.670593
5.16646,843032622,-119.9701004,-7.255793571,39.85976028,1.263465285,-8.707714081,-5.096837521,3.47922039,-2.95378232,-4.697829723,1000.937134
5.174793,843040955,-119.9537354,-7.285416126,39.88555908,1.244930506,-8.56328392,-5.100208282,3.988712788,-1.906159997,-5.144311428,1000.195129
5.183126,843049288,-119.9433289,-7.314768791,39.90937805,1.250555277,-8.443577766,-5.014084816,3.387777567,-1.698838592,-4.995698452,999.446838
5.191459,843057621,-119.9366608,-7.33267355,39.9408989,1.130385399,-8.491717339,-4.866248608,2.913427353,-3.202240467,-4.265461922,998.692993
5.199792,843065954,-119.9247055,-7.34633112,39.97529984,1.113737583,-8.561020851,-5.031723976,3.737411261,-3.720570087,-3.988162041,997.933777
5.208125,843074287,-119.9140396,-7.362299442,40.0072403,1.211824894,-8.416863441,-5.106664658,3.403351068,-3.360639095,-4.088083267,997.168701
5.216458,843082620,-119.9093933,-7.380751133,40.03262711,1.181398869,-8.510046959,-5.110177994,2.721167088,-2.514216661,-3.955017328,996.397461
5.224791,843090953,-119.9025116,-7.399980545,40.05373383,1.128124714,-8.562319756,-5.028686047,2.784511089,-2.048447371,-3.783888578,995.620361
5.233124,843099286,-119.8961716,-7.419790745,40.06964111,1.201669335,-8.479538918,-5.079322815,2.785330534,-1.461522818,-3.53817153,994.837891
5.241457,843107619,-119.894043,-7.435931206,40.08385468,1.14706862,-8.546676636,-5.002950668,2.107141972,-1.523124695,-3.053651571,994.049805
5.24979,843115952,-119.8907928,-7.445551872,40.10322952,1.061963558,-8.56283474,-4.912438393,2.467124939,-2.420468569,-2.679146767,993.254517
5.258123,843124285,-119.8808594,-7.44857645,40.12841415,1.041509509,-8.5678339,-4.934979439,3.215444803,-3.43996644,-2.339117527,992.450012
5.266456,843132618,-119.8698196,-7.448830128,40.15499115,1.071963906,-8.71603775,-4.978462696,3.512287855,-3.72136426,-2.132000685,991.63446
5.274789,843140951,-119.8586578,-7.452101231,40.18070221,1.081562161,-8.619099617,-4.953507423,3.369975567,-3.479566097,-2.394239664,990.807312
5.283122,843149284,-119.8516006,-7.459871292,40.20309067,1.117048502,-8.751806259,-4.974285603,2.969650269,-2.824712038,-2.658629656,989.96814
5.291455,843157617,-119.8498535,-7.472895622,40.22476196,1.223210454,-8.688667297,-4.974365711,2.179861069,-2.478689671,-3.170094728,989.116943
5.299788,843165950,-119.8509293,-7.494813442,40.24182129,1.258146286,-8.84760952,-5.060746193,1.904738665,-1.428633928,-3.814651251,988.253967
5.308121,843174283,-119.8463669,-7.528112411,40.25619507,1.225273252,-8.806274414,-5.002968788,2.405215025,-0.516434193,-4.847596645,987.379456
5.316454,843182616,-119.840332,-7.563596249,40.27572632,1.283732295,-8.755148888,-4.95513916,2.800417185,-0.877620637,-5.376940727,986.493713
5.324787,843190949,-119.8358459,-7.601474762,40.30086899,1.387484193,-8.784909248,-4.981113434,2.569068909,-1.35332799,-5.96255827,985.596863
5.33312,843199282,-119.8310394,-7.636282921,40.32329941,1.31640029,-8.772422791,-4.946269512,2.702493906,-1.225794911,-5.482086658,984.689209
5.341453,843207615,-119.8220749,-7.668323517,40.34663391,1.313658834,-8.741939545,-4.933033943,3.081789732,-1.516516566,-5.246897221,983.772583
5.349786,843215948,-119.8089523,-7.693107605,40.36714935,1.222987533,-8.504675865,-4.960924625,3.670122862,-1.629552126,-4.32757616,982.849304
5.358119,843224281,-119.7974472,-7.710348129,40.38910675,1.209595561,-8.474367142,-4.954316616,3.367106676,-2.259534121,-3.623492241,981.922485
5.366452,843232614,-119.7820435,-7.727678776,40.40735626,1.169010162,-8.416018486,-5.023127079,3.908846855,-1.844634771,-3.418552399,980.995483
5.374785,843240947,-119.7664261,-7.751564026,40.41743469,1.271977544,-8.402913094,-5.106998444,3.669405699,-0.639536202,-3.614168644,980.071289
5.383118,843249280,-119.7591476,-7.776267052,40.42516708,1.233284593,-8.360845566,-4.9433074,2.765377045,-0.310700685,-3.56078887,979.153564
5.391451,843257613,-119.7520447,-7.796252728,40.4379158,1.212678194,-8.472985268,-4.892718315,2.691684723,-1.146544456,-3.366043806,978.245728
5.399784,843265946,-119.7415237,-7.814264774,40.45479202,1.244145155,-8.607391357,-4.942745209,3.305273771,-1.664131165,-3.409818172,977.35144
5.408117,843274279,-119.7387238,-7.829995632,40.4742775,1.335846782,-8.679708481,-4.999706745,2.288081169,-2.096397161,-3.320373535,976.473816
5.41645,843282612,-119.7452011,-7.850827217,40.49132919,1.414139509,-8.720830917,-5.014558792,1.268455386,-1.511214256,-3.711272478,975.615906
5.424783,843290945,-119.7517242,-7.878517628,40.50242996,1.406859994,-8.716977119,-5.055927277,1.031703115,-0.518688321,-4.071664333,974.78009
5.433116,843299278,-119.7595673,-7.910667896,40.51179886,1.394214869,-8.751986504,-5.056715965,0.976632416,-0.045081057,-4.437845707,973.967529
5.441449,843307611,-119.7573395,-7.944111347,40.51696777,1.333908081,-8.708770752,-5.046490192,1.985807776,0.437760055,-4.320122719,973.178284
5.449782,843315944,-119.7524261,-7.97637701,40.52787018,1.240267277,-8.603025436,-4.939930439,2.535642862,-0.194616973,-4.539815903,972.411255
5.458115,843324277,-119.7401581,-8.00100708,40.54732895,1.182857275,-8.695978165,-4.919322014,3.428580523,-1.56257081,-4.245482445,971.666016
5.466448,843332610,-119.7247238,-8.025712967,40.57285309,1.190071344,-8.638192177,-4.960840702,4.044270039,-2.164300442,-4.619681358,970.942932
5.474781,843340943,-119.7159271,-8.049902916,40.6006279,1.213621616,-8.484920502,-4.93394804,3.155046463,-2.449207783,-4.689608097,970.242554
5.483114,843349276,-119.7209778,-8.077400208,40.62415695,1.243303776,-8.60981369,-5.065169811,1.554668784,-1.780855417,-4.789478302,969.565063
5.491447,843357609,-119.7267838,-8.109312057,40.64146805,1.210638046,-8.502728462,-5.026277065,1.229726672,-0.907947719,-4.877257824,968.909729
5.49978,843365942,-119.7345047,-8.137742996,40.6590538,1.180561662,-8.516879082,-4.94320488,1.134646654,-1.119572639,-4.541941643,968.275452
5.508113,843374275,-119.7330246,-8.164465904,40.68180084,1.037572742,-8.503103256,-4.946801186,2.198072672,-1.776859403,-4.656155586,967.661133
5.516446,843382608,-119.7273865,-8.191164017,40.7102356,1.196069598,-8.531946182,-4.995473385,2.923084021,-2.332560539,-4.996671677,967.066101
5.524779,843390941,-119.7213593,-8.217591286,40.73573685,1.277703524,-8.61169529,-5.027376652,2.793987751,-2.079619884,-4.787120819,966.490295
5.533112,843399274,-119.7182617,-8.248041153,40.75362015,1.389403105,-8.506111145,-5.089016438,2.438949108,-1.020035744,-4.767193794,965.93396
5.541445,843407607,-119.7158813,-8.273641586,40.76939392,1.392401934,-8.647881508,-5.02144289,2.191617966,-1.123747706,-4.127503395,965.397766
5.549778,843415940,-119.7039719,-8.302352905,40.78009033,1.419285774,-8.716179848,-5.140069962,3.376404285,-0.379756659,-4.161622047,964.881897
5.558111,843424273,-119.6935577,-8.332304955,40.79008102,1.414051652,-8.54955864,-5.036008358,3.055253029,-0.271408439,-4.240872383,964.385864
5.566444,843432606,-119.6804199,-8.362389565,40.80503082,1.336000323,-8.560472488,-5.058644295,3.601374388,-0.73459065,-4.55462122,963.908264
5.574777,843440939,-119.6700134,-8.391009331,40.82807922,1.297820449,-8.635922432,-4.992028713,3.285115004,-1.697122335,-4.871007442,963.447021
5.58311,843449272,-119.6604919,-8.421563148,40.85083771,1.348224521,-8.648235321,-5.046625137,3.303737164,-1.517848492,-5.064344406,963.000793
5.591443,843457605,-119.655571,-8.455476761,40.87599182,1.323642254,-8.576378822,-4.940391064,2.665429831,-1.603399873,-5.545583725,962.569702
5.599776,843465938,-119.6547546,-8.487916946,40.90153885,1.375414729,-8.639193535,-5.037677288,2.311697483,-1.694535255,-5.428322315,962.154663
5.608109,843474271,-119.657814,-8.522162437,40.92998505,1.294398785,-8.592713356,-4.984535694,1.76993072,-1.921374917,-5.771604061,961.757141
5.616442,843482604,-119.6678543,-8.557720184,40.96099854,1.280238032,-8.54127121,-4.961393356,1.108673692,-2.076008081,-6.07543993,961.377747
5.624775,843490937,-119.6815796,-8.594596863,40.99196243,1.298061609,-8.423274994,-5.047813416,0.541036606,-2.022166967,-6.195724964,961.016968
5.633108,843499270,-119.7063217,-8.630050659,41.02537537,1.299370289,-8.452023506,-4.966221809,-0.607595205,-2.320188522,-6.204945564,960.674805
5.641441,843507603,-119.7226028,-8.664646149,41.05836487,1.294276357,-8.559565544,-5.040828228,0.273419142,-2.362785101,-6.075286388,960.350708
5.649774,843515936,-119.7407455,-8.697993279,41.09128571,1.534891486,-8.518866539,-5.167440414,0.180567548,-2.387323618,-5.957102776,960.043823
5.658107,843524269,-119.7549896,-8.735141754,41.1175766,1.564877272,-8.497908592,-5.150348186,0.399876654,-1.516900778,-5.947523594,959.754211
5.66644,843532602,-119.768692,-8.777821541,41.13684845,1.61442697,-8.684837341,-5.26877737,0.471212298,-0.428449392,-6.131101131,959.482727
5.674773,843540935,-119.7775879,-8.829393387,41.1503067,1.607577085,-8.61584568,-5.220340252,0.814058721,0.668416202,-6.693946838,959.230042
5.683106,843549268,-119.7866287,-8.88569355,41.159832,1.59092474,-8.719548225,-5.203105927,0.853120565,1.393401742,-6.969608307,958.996826
5.691439,843557601,-119.7967911,-8.937851906,41.17023468,1.581200957,-8.72475338,-5.077724457,0.608299613,1.017025948,-6.575506687,958.783264
5.699772,843565934,-119.8014221,-8.977562904,41.18860626,1.471326113,-8.753870964,-5.004316807,1.548393369,-0.507238746,-5.764816761,958.589722
5.708105,843574267,-119.7964783,-9.010415077,41.21450424,1.449334145,-8.750236511,-5.066177845,2.713405609,-1.726117611,-5.476989746,958.417114
5.716438,843582600,-119.7862625,-9.042779922,41.24187469,1.379274011,-8.716394424,-5.104268551,3.502272606,-1.864306092,-5.525476933,958.266785
5.724771,843590933,-119.7717133,-9.07191658,41.27036285,1.350000262,-8.583567619,-5.070878506,3.917684317,-2.215375185,-5.244181156,958.140808
5.733104,843599266,-119.7588043,-9.101612091,41.29632187,1.282548785,-8.620376587,-5.047072887,3.800755262,-1.884797812,-5.166672707,958.042114
5.741437,843607599,-119.7443771,-9.128698349,41.31728363,1.310507178,-8.567610741,-5.083063126,3.761616945,-1.565875053,-4.585921764,957.97406
5.74977,843615932,-119.7333984,-9.153878212,41.33753204,1.340640545,-8.37512207,-5.036521912,3.46874404,-1.567872882,-4.363154411,957.940369
5.758103,843624265,-119.7243958,-9.176363945,41.35799026,1.283254743,-8.490128517,-5.046173573,3.10366416,-1.788437247,-4.076608181,957.943115
5.766436,843632598,-119.7139664,-9.191095352,41.38054276,1.262946486,-8.483996391,-5.045857906,3.447561026,-2.426129103,-3.412098169,957.984192
5.774769,843640931,-119.6993408,-9.20106411,41.40301895,1.289984703,-8.396636963,-5.016207218,3.820478678,-2.74274683,-2.889311314,958.065369
5.783102,843649264,-119.6852722,-9.202267647,41.42381287,1.387346983,-8.427984238,-5.072746754,3.850088358,-3.046838999,-1.896657348,958.189331
5.791435,843657597,-119.6675797,-9.20027256,41.44260406,1.447069407,-8.505834579,-5.112931252,4.117936611,-3.073580265,-1.42678988,958.359375
5.799768,843665930,-119.6559982,-9.2060709,41.45350647,1.690869212,-8.569687843,-5.299289227,3.361830235,-1.757264733,-1.794354081,958.57843
5.808101,843674263,-119.6504211,-9.22500515,41.45053482,1.798894405,-8.384230614,-5.27580452,2.2455616,0.409046501,-2.33191967,958.848755
5.816434,843682596,-119.6494141,-9.242540359,41.44754028,1.679970026,-8.595027924,-5.141391277,1.825334549,0.370522708,-2.205667734,959.172607
5.824767,843690929,-119.6362,-9.258036613,41.45182037,1.52848649,-8.649442673,-5.119436264,3.300278902,-0.540409088,-2.397005558,959.55249
5.8331,843699262,-119.618576,-9.267994881,41.46962357,1.489988685,-8.497903824,-5.014676571,4.221674442,-2.22157383,-2.630095482,959.991394
5.841433,843707595,-119.6001892,-9.28217411,41.49415588,1.486036062,-8.535173416,-5.166062355,4.315627575,-2.705478191,-3.445832491,960.492432
5.849766,843715928,-119.5879517,-9.305007935,41.52105713,1.483442068,-8.407670975,-5.159426212,3.755879164,-2.396698236,-4.509308815,961.058289
5.858099,843724261,-119.5873489,-9.33552742,41.5446701,1.555500746,-8.538632393,-5.209278584,2.164928198,-1.644536376,-5.095926285,961.691589
5.866432,843732594,-119.5936737,-9.375222206,41.56064987,1.522392154,-8.375832558,-5.137563705,1.316456318,-0.263135016,-5.625346661,962.394714
5.874765,843740927,-119.6051407,-9.41277504,41.57149887,1.491005063,-8.43940258,-5.040163994,0.470828056,0.088868588,-5.083887577,963.169006
5.883098,843749260,-119.6209717,-9.442709923,41.58801651,1.362104774,-8.55080986,-5.006137371,0.191991493,-0.897266567,-4.640070438,964.015381
5.891431,843757593,-119.631485,-9.469800949,41.60700607,1.402970791,-8.426862717,-5.118914127,0.743952692,-1.368568778,-4.467660427,964.934082
5.899764,843765926,-119.6414642,-9.496559143,41.62953949,1.399991155,-8.354365349,-5.104381084,1.018742204,-1.707496047,-4.662866592,965.925293
5.908097,843774259,-119.6458054,-9.524151802,41.64851761,1.370853543,-8.484004974,-5.136390686,1.486791134,-1.334911466,-4.518659115,966.988281
5.91643,843782592,-119.6509705,-9.547504425,41.67236328,1.311802864,-8.459690094,-4.995246887,1.624108911,-2.041198254,-4.385925293,968.12207
5.924763,843790925,-119.647728,-9.563278198,41.6973877,1.366789937,-8.592264175,-5.060805798,2.51958251,-2.659090519,-3.640935183,969.325439
5.933096,843799258,-119.6392212,-9.583063126,41.71297073,1.525662065,-8.555249214,-5.210119247,3.099232674,-1.399177551,-3.529871941,970.597107
5.941429,843807591,-119.628746,-9.601189613,41.72078323,1.557471275,-8.516170502,-5.18624115,3.047108173,-0.749293208,-2.879501343,971.935547
5.949762,843815924,-119.6118164,-9.616351128,41.72529984,1.467419147,-8.537625313,-5.133806229,3.89058423,-0.537796497,-2.402436018,973.338684
5.958095,843824257,-119.5839539,-9.627990723,41.72773361,1.440560102,-8.609019279,-5.196999073,5.026883602,-0.580982089,-1.886642098,974.803894
5.966428,843832590,-119.5570297,-9.643299103,41.72891998,1.518813133,-8.457388878,-5.256115913,5.024732113,-0.185575128,-2.223981857,976.328857
5.974761,843840923,-119.5369339,-9.66758728,41.7210083,1.597637415,-8.484383583,-5.357429028,3.88658905,1.230981708,-2.605403185,977.911926
5.983094,843849256,-119.5302124,-9.697054863,41.71075439,1.541088343,-8.431599617,-5.267056465,2.369508982,1.828690052,-3.036106586,979.552307
5.991427,843857589,-119.5197067,-9.730195045,41.70267105,1.528351426,-8.537863731,-5.247551918,2.7292099,1.770955443,-3.520395041,981.248596
5.99976,843865922,-119.5059204,-9.760383606,41.70067978,1.389883876,-8.512316704,-5.182522297,3.387981892,1.019459248,-3.594317198,982.999023
6.008093,843874255,-119.4873581,-9.79355526,41.70342636,1.342569828,-8.513203621,-5.193308353,3.917607784,0.655096889,-4.157804489,984.801147
6.016426,843882588,-119.4727173,-9.827428818,41.71058273,1.224236369,-8.459187508,-5.176887989,3.677345753,0.297009856,-4.51117897,986.653137
6.024759,843890921,-119.4658813,-9.864224434,41.72535324,1.178572059,-8.321796417,-5.127364635,2.755002737,-0.369408488,-5.23513937,988.552795
6.033092,843899254,-119.4709778,-9.89951992,41.74425507,1.19584465,-8.355442047,-5.117788315,1.552619576,-0.829107106,-5.348405838,990.498047
6.041425,843907587,-119.4769592,-9.92881012,41.77210617,1.171083331,-8.235441208,-5.079529762,1.492093205,-2.157461405,-5.210319996,992.48645
6.049758,843915920,-119.4868927,-9.956612587,41.8070755,1.256569624,-8.502214432,-5.218414783,1.309258938,-2.921201229,-5.502680779,994.514465
6.058091,843924253,-119.4960175,-9.989390373,41.84011459,1.380566597,-8.370335579,-5.24834919,1.225551486,-2.484273434,-5.8771348,996.577515
6.066424,843932586,-119.5099792,-10.02252769,41.86580276,1.587437868,-8.372754097,-5.352723598,0.636398494,-1.644510746,-5.519893646,998.669617
6.074757,843940919,-119.5253448,-10.05944443,41.88460541,1.618727207,-8.460321426,-5.370019913,0.183410734,-0.771654427,-5.481190205,1000.783447
6.08309,843949252,-119.5389404,-10.09364128,41.90242767,1.586960435,-8.409308434,-5.267925739,0.522773743,-0.767786562,-5.172359467,1002.910828
6.091423,843957585,-119.5485306,-10.12597466,41.91963196,1.651624084,-8.413412094,-5.397374153,0.845615625,-0.87562269,-4.909557343,1005.04425
6.099756,843965918,-119.5652084,-10.16671658,41.9347496,1.694634557,-8.387442589,-5.403465271,0.099037446,-0.102303252,-5.700934887,1007.176147
6.108089,843974251,-119.5900879,-10.20425224,41.9521637,1.530040622,-8.437671661,-5.255081654,-0.982536495,-0.586156189,-5.463875294,1009.300598
6.116422,843982584,-119.6147003,-10.23967266,41.97636414,1.553867459,-8.527751923,-5.263102531,-0.655493915,-1.342442155,-5.672400475,1011.411438
6.124755,843990917,-119.6352463,-10.27668095,41.99681091,1.604219794,-8.578137398,-5.383280754,-0.396687657,-0.92577529,-5.584543228,1013.501282
6.133088,843999250,-119.6580887,-10.32264519,42.01317978,1.645003557,-8.438378334,-5.34696579,-0.602318704,0.093709677,-6.315752983,1015.561829
6.141421,844007583,-119.6763763,-10.36992073,42.02734375,1.511657,-8.576510429,-5.307397366,-0.259036809,0.33345899,-6.287322044,1017.583374
6.149754,844015916,-119.6904907,-10.41075802,42.05160141,1.411028147,-8.419703484,-5.201050282,0.620005369,-1.019600034,-6.244160652,1019.555115
6.158087,844024249,-119.6983948,-10.44625664,42.08341217,1.395997643,-8.477923393,-5.296820164,1.375625253,-2.172240734,-6.091858864,1021.464966
6.16642,844032582,-119.7095032,-10.48553371,42.11381531,1.498855352,-8.419841766,-5.434563637,1.118407369,-1.735134244,-6.443235397,1023.299805
6.174753,844040915,-119.7210159,-10.53356266,42.13986206,1.505705953,-8.427617073,-5.438655853,0.8216663,-0.833410382,-7.059206963,1025.046631
